0.00593129	0.00033431	0.00434949	0.00765030	0.00562013	0.00839456
0.00475920	0.00043655	0.00024495	0.00229143	0.00551777	0.00791102
0.00729759	0.00184105	0.00009879	0.00599192	0.00264656	0.00275124
0.00930737	0.00033202	0.00421510	0.00073761	0.00098618	0.00171542
0.00504512	0.00920012	0.00669378	0.00350077	0.00906237	0.00757584
0.00397955	0.00507592	0.00995728	0.00947780	0.00100051	0.00849513
0.00974107	0.00375640	0.00456708	0.00980458	0.00631961	0.00342546
0.00471814	0.00008536	0.00750186	0.00578312	0.00977383	0.00630652
0.00978879	0.00942862	0.00453251	0.00379098	0.00406746	0.00651839
0.00061580	0.00466999	0.00470668	0.00520058	0.00066689	0.00599956
0.00594305	0.00851335	0.00202669	0.00654150	0.00369338	0.00017320
0.00573854	0.00545100	0.00714712	0.00518574	0.00206190	0.00964243
0.00095780	0.00593484	0.00380218	0.00085716	0.00091036	0.00381382
0.00636082	0.00749607	0.00186910	0.00573472	0.00142794	0.00337353
0.00007103	0.00190888	0.00876738	0.00786693	0.00861544	0.00288700
0.00271677	0.00928206	0.00640546	0.00806034	0.00302503	0.00948012
0.00853168	0.00838480	0.00825347	0.00013213	0.00915924	0.00826443
0.00931892	0.00707964	0.00522336	0.00676857	0.00159038	0.00975856
0.00524540	0.00957339	0.00299175	0.00994554	0.00117188	0.00253935
0.00001669	0.00105076	0.00022356	0.00967228	0.00275662	0.00664782
0.00516076	0.00561929	0.00797700	0.00126541	0.00499493	0.00644560
0.00297981	0.00796131	0.00582591	0.00779780	0.00901094	0.00232543
0.00879423	0.00549308	0.00912638	0.00655456	0.00979298	0.00772301
0.00605953	0.00145194	0.00146173	0.00675683	0.00840607	0.00771173
0.00554812	0.00116805	0.00038616	0.00652688	0.00431486	0.00332360
0.00552055	0.00034487	0.00158727	0.00065971	0.00809869	0.00026913
0.00133967	0.00711021	0.00010172	0.00675766	0.00425414	0.00283385
0.00630178	0.00472017	0.00997624	0.00627170	0.00744066	0.00710594
0.00202122	0.00269217	0.00755796	0.00631365	0.00914981	0.00324432
0.00595275	0.00104766	0.00829084	0.00891193	0.00285540	0.00138437
0.00002917	0.00973108	0.00062186	0.00319063	0.00011700	0.00154870
0.00812930	0.00087821	0.00969473	0.00371674	0.00973954	0.00408598
0.00227631	0.00891298	0.00337530	0.00403001	0.00211001	0.00100284
0.00420511	0.00866262	0.00319648	0.00042570	0.00004989	0.00329224
0.00829009	0.00355482	0.00751773	0.00874011	0.00323555	0.00451610
0.00744808	0.00775291	0.00065287	0.00497249	0.00155885	0.00497355
0.00904969	0.00904680	0.00934000	0.00060596	0.00774742	0.00341623
0.00792575	0.00225442	0.00294255	0.00877374	0.00729731	0.00017885
0.00613791	0.00748718	0.00933703	0.00556601	0.00046336	0.00931413
0.00757998	0.00582730	0.00282756	0.00117370	0.00022221	0.00805339
0.00974723	0.00027958	0.00881258	0.00730008	0.00497897	0.00322057
0.00663611	0.00536888	0.00091688	0.00470725	0.00274811	0.00565719
0.00482106	0.00695837	0.00767543	0.00407004	0.00370901	0.00400361
0.00556435	0.00240700	0.00599566	0.00264689	0.00557976	0.00170910
0.00325889	0.00154732	0.00569278	0.00588826	0.00960135	0.00131017
0.00133619	0.00801230	0.00228195	0.00202899	0.00234029	0.00926036
0.00120868	0.00927336	0.00073069	0.00400143	0.00534098	0.00906921
0.00150538	0.00323264	0.00935067	0.00369436	0.00834825	0.00350806
0.00639460	0.00475308	0.00075842	0.00851778	0.00929446	0.00001935
0.00128294	0.00296891	0.00320434	0.00418837	0.00436085	0.00521883
0.00991564	0.00397638	0.00050915	0.00358785	0.00328184	0.00453707
0.00283092	0.00088743	0.00010932	0.00509953	0.00135147	0.00109090
0.00124669	0.00625797	0.00829811	0.00480477	0.00607385	0.00021362
0.00937842	0.00465890	0.00232497	0.00234440	0.00838248	0.00572401
0.00192403	0.00916220	0.00377273	0.00386384	0.00615738	0.00701359
0.00640402	0.00298945	0.00626436	0.00439646	0.00980431	0.00376852
0.00342349	0.00452462	0.00199374	0.00628684	0.00997593	0.00284568
0.00262332	0.00666429	0.00661410	0.00897522	0.00789348	0.00164759
0.00606272	0.00968153	0.00782652	0.00031690	0.00304004	0.00702231
0.00908657	0.00831689	0.00368362	0.00192189	0.00091647	0.00849699
0.00208702	0.00803663	0.00736289	0.00989407	0.00695367	0.00823310
0.00639918	0.00033974	0.00188958	0.00780544	0.00039688	0.00188676
0.00389112	0.00866099	0.00875096	0.00299369	0.00042630	0.00513808
0.00444234	0.00951791	0.00325077	0.00833547	0.00317706	0.00541228
0.00715616	0.00467073	0.00004991	0.00333159	0.00525722	0.00592838
0.00262871	0.00718302	0.00102426	0.00173526	0.00020134	0.00611891
0.00074483	0.00835701	0.00092475	0.00954133	0.00812206	0.00185365
0.00792902	0.00910794	0.00946877	0.00724409	0.00070303	0.00172586
0.00922872	0.00719131	0.00259843	0.00757148	0.00502890	0.00579429
0.00358690	0.00083597	0.00743219	0.00899746	0.00146576	0.00239212
0.00350028	0.00782676	0.00700747	0.00228478	0.00215539	0.00445580
0.00675845	0.00285591	0.00170025	0.00411717	0.00288805	0.00426379
0.00747585	0.00933601	0.00868986	0.00150392	0.00280489	0.00868942
0.00010789	0.00390533	0.00221460	0.00722336	0.00850239	0.00511265
0.00375042	0.00646277	0.00014985	0.00908800	0.00874050	0.00733151
0.00593181	0.00668069	0.00041303	0.00290987	0.00798504	0.00718918
0.00710806	0.00355849	0.00949604	0.00197030	0.00262116	0.00218877
0.00224383	0.00766764	0.00140646	0.00500191	0.00272574	0.00032142
0.00415409	0.00544467	0.00823204	0.00995565	0.00296417	0.00445208
0.00201826	0.00281565	0.00597391	0.00356466	0.00912212	0.00316323
0.00295504	0.00775661	0.00809499	0.00671215	0.00531917	0.00284548
0.00569197	0.00796064	0.00156471	0.00197720	0.00989906	0.00136043
0.00892221	0.00825730	0.00161004	0.00411777	0.00815143	0.00209605
0.00526216	0.00446534	0.00939787	0.00879459	0.00314572	0.00421467
0.00897918	0.00043679	0.00749772	0.00646144	0.00196982	0.00004835
0.00500834	0.00079450	0.00810111	0.00367763	0.00387854	0.00055962
0.00189967	0.00148168	0.00527378	0.00447024	0.00325444	0.00535541
0.00446642	0.00941027	0.00790445	0.00254616	0.00824033	0.00031153
0.00144653	0.00865292	0.00674848	0.00083714	0.00436007	0.00988922
0.00191496	0.00569806	0.00726335	0.00199425	0.00255467	0.00484895
0.00944830	0.00995272	0.00191359	0.00152780	0.00607513	0.00862736
0.00890040	0.00256180	0.00311450	0.00790343	0.00700225	0.00725442
0.00013070	0.00957676	0.00586688	0.00788164	0.00054395	0.00891540
0.00075448	0.00744396	0.00634420	0.00464934	0.00547602	0.00250193
0.00072779	0.00503687	0.00444921	0.00049144	0.00531505	0.00493657
0.00535333	0.00641114	0.00602556	0.00200588	0.00725520	0.00241017
0.00491016	0.00869191	0.00537357	0.00510250	0.00926182	0.00411288
0.00797334	0.00538218	0.00908287	0.00037958	0.00542997	0.00759420
0.00671995	0.00299644	0.00484403	0.00244172	0.00195508	0.00301174
0.00848266	0.00867428	0.00683889	0.00357722	0.00979227	0.00592776
0.00857699	0.00521058	0.00859836	0.00292445	0.00907302	0.00710490
0.00185498	0.00701573	0.00390981	0.00648235	0.00550770	0.00854529
0.00496079	0.00132036	0.00317165	0.00203449	0.00304621	0.00712550
0.00327644	0.00022144	0.00073773	0.00067606	0.00487608	0.00925026
0.00135050	0.00610899	0.00005603	0.00634730	0.00774136	0.00272881
0.00005146	0.00141635	0.00513563	0.00040569	0.00688881	0.00245876
0.00101244	0.00518760	0.00076967	0.00297900	0.00237430	0.00803789
0.00696808	0.00060795	0.00053884	0.00839034	0.00343648	0.00523123
0.00335834	0.00413789	0.00149952	0.00057790	0.00686122	0.00937743
0.00035021	0.00770032	0.00067404	0.00126840	0.00596328	0.00403325
0.00403362	0.00351090	0.00194780	0.00480008	0.00007003	0.00230471
0.00841089	0.00133033	0.00032371	0.00203847	0.00403319	0.00925447
0.00809454	0.00884479	0.00860273	0.00787028	0.00552008	0.00261595
0.00717781	0.00616876	0.00565556	0.00090142	0.00100201	0.00029175
0.00991087	0.00158032	0.00283566	0.00705830	0.00180727	0.00278468
0.00459049	0.00847277	0.00197853	0.00484093	0.00332421	0.00263857
0.00047980	0.00999306	0.00883009	0.00384234	0.00558585	0.00045475
0.00375472	0.00129557	0.00063432	0.00364088	0.00335242	0.00430253
0.00433468	0.00500934	0.00664372	0.00418466	0.00063003	0.00569655
0.00066037	0.00679580	0.00193651	0.00708841	0.00459157	0.00799187
0.00998038	0.00719121	0.00058339	0.00482619	0.00336599	0.00906583
0.00760326	0.00007209	0.00672578	0.00815766	0.00070988	0.00227697
0.00479954	0.00535078	0.00452593	0.00832272	0.00949176	0.00295534
0.00833438	0.00589617	0.00855378	0.00823802	0.00476193	0.00302697
0.00349528	0.00085115	0.00247870	0.00749826	0.00394339	0.00011529
0.00695929	0.00201332	0.00648152	0.00477328	0.00512873	0.00146405
0.00587872	0.00592495	0.00619641	0.00741825	0.00372159	0.00603769
0.00059024	0.00631294	0.00665654	0.00352037	0.00075050	0.00898664
0.00771765	0.00406118	0.00784104	0.00628968	0.00046319	0.00349626
0.00493653	0.00135070	0.00083619	0.00753987	0.00141293	0.00358714
0.00972892	0.00021796	0.00992570	0.00027484	0.00513612	0.00544753
0.00392875	0.00028658	0.00382198	0.00734630	0.00172427	0.00349784
0.00139647	0.00838598	0.00269905	0.00587809	0.00620614	0.00444093
0.00447840	0.00372711	0.00081730	0.00809448	0.00935773	0.00523469
0.00506850	0.00020578	0.00300977	0.00235737	0.00029354	0.00989641
0.00720401	0.00965942	0.00872369	0.00603285	0.00178304	0.00992593
0.00084738	0.00851676	0.00493080	0.00692176	0.00588455	0.00245878
0.00872593	0.00498995	0.00131990	0.00027809	0.00582054	0.00402846
0.00021677	0.00528915	0.00299309	0.00198696	0.00863031	0.00847317
0.00449134	0.00224791	0.00040504	0.00281166	0.00264227	0.00178342
0.00431375	0.00780902	0.00238880	0.00344140	0.00432483	0.00572312
0.00084852	0.00539912	0.00983500	0.00382789	0.00309739	0.00456043
0.00290453	0.00876241	0.00639922	0.00453758	0.00239723	0.00586722
0.00518272	0.00387945	0.00527709	0.00251445	0.00662464	0.00771047
0.00405965	0.00314104	0.00193077	0.00641179	0.00319635	0.00795902
0.00176652	0.00167705	0.00351757	0.00175916	0.00945962	0.00709088
0.00273473	0.00883936	0.00078663	0.00153317	0.00883648	0.00297300
0.00261629	0.00244948	0.00236480	0.00698666	0.00070677	0.00504624
0.00753531	0.00001714	0.00027269	0.00800507	0.00841481	0.00349870
0.00324461	0.00313176	0.00070688	0.00439086	0.00376585	0.00823909
0.00019935	0.00151962	0.00627249	0.00838490	0.00181062	0.00362808
0.00832918	0.00578029	0.00637496	0.00758699	0.00686122	0.00691737
0.00291087	0.00154874	0.00557190	0.00182531	0.00899559	0.00212198
0.00790106	0.00613086	0.00876093	0.00969569	0.00280005	0.00048216
0.00736380	0.00458705	0.00917108	0.00641703	0.00930501	0.00834304
0.00845103	0.00458493	0.00615626	0.00612218	0.00183313	0.00226492
0.00823744	0.00994941	0.00302593	0.00339560	0.00834936	0.00265561
0.00110449	0.00802075	0.00739735	0.00844542	0.00417753	0.00978691
0.00712248	0.00724581	0.00665837	0.00041980	0.00613328	0.00612915
0.00933777	0.00156585	0.00651901	0.00612358	0.00774470	0.00431608
0.00856057	0.00787963	0.00233077	0.00870932	0.00204381	0.00329567
0.00933020	0.00675928	0.00456858	0.00946661	0.00753362	0.00628425
0.00275728	0.00993609	0.00263360	0.00971212	0.00711043	0.00427310
0.00146042	0.00002126	0.00973198	0.00197439	0.00170633	0.00908126
0.00077727	0.00457751	0.00734740	0.00520260	0.00161895	0.00780097
0.00376323	0.00852993	0.00461172	0.00591203	0.00810151	0.00092299
0.00189216	0.00081463	0.00595643	0.00901902	0.00686578	0.00958083
0.00601356	0.00627981	0.00098124	0.00089043	0.00526905	0.00384300
0.00398024	0.00727819	0.00397038	0.00775356	0.00577307	0.00183763
0.00563103	0.00291651	0.00275690	0.00292213	0.00724681	0.00465590
0.00419841	0.00650758	0.00113103	0.00068151	0.00771526	0.00880104
0.00322908	0.00470433	0.00065304	0.00584248	0.00640997	0.00518924
0.00527601	0.00261167	0.00438194	0.00182435	0.00853398	0.00024274
0.00969503	0.00045944	0.00791651	0.00249967	0.00245327	0.00488383
0.00238869	0.00670417	0.00447932	0.00932625	0.00769011	0.00955079
0.00870989	0.00458854	0.00246078	0.00234746	0.00718980	0.00406250
0.00572108	0.00708506	0.00049770	0.00824166	0.00164698	0.00555745
0.00219033	0.00968634	0.00678495	0.00327205	0.00718989	0.00901594
0.00767931	0.00524770	0.00802336	0.00871360	0.00404213	0.00414234
0.00386478	0.00867329	0.00674417	0.00222777	0.00340552	0.00216755
0.00552894	0.00256051	0.00322539	0.00573280	0.00557975	0.00774360
0.00114300	0.00273598	0.00877218	0.00231313	0.00603765	0.00336786
0.00333061	0.00909442	0.00335311	0.00060212	0.00430447	0.00315895
0.00888057	0.00667610	0.00389116	0.00697581	0.00072506	0.00401037
0.00882549	0.00142633	0.00187388	0.00030188	0.00997463	0.00573608
0.00542457	0.00260897	0.00641799	0.00157095	0.00920463	0.00970761
0.00180863	0.00171382	0.00389259	0.00528504	0.00245799	0.00866071
0.00006784	0.00493972	0.00396278	0.00194976	0.00789782	0.00369592
0.00391795	0.00523625	0.00080857	0.00454000	0.00335426	0.00361459
0.00112971	0.00287236	0.00534741	0.00486176	0.00635625	0.00565994
0.00170521	0.00918560	0.00762539	0.00745097	0.00526179	0.00874936
0.00358022	0.00355832	0.00390186	0.00017162	0.00664530	0.00637932
0.00199776	0.00371004	0.00974030	0.00500458	0.00142219	0.00670110
0.00336897	0.00062154	0.00077967	0.00665748	0.00072717	0.00246147
0.00365834	0.00300325	0.00206511	0.00735483	0.00137193	0.00311776
0.00043360	0.00535904	0.00744939	0.00415180	0.00010371	0.00240747
0.00872254	0.00666428	0.00964058	0.00358968	0.00790861	0.00941292
0.00097745	0.00472291	0.00165840	0.00387447	0.00285022	0.00669562
0.00550640	0.00251090	0.00887746	0.00093215	0.00492634	0.00254107
0.00299739	0.00469882	0.00126184	0.00670195	0.00044618	0.00053010
0.00061387	0.00510868	0.00804206	0.00090811	0.00003634	0.00751984
0.00640351	0.00826229	0.00458048	0.00660162	0.00449320	0.00403318
0.00790021	0.00508661	0.00204508	0.00255274	0.00192355	0.00974288
0.00193533	0.00925950	0.00268833	0.00229280	0.00798634	0.00242827
0.00426406	0.00952343	0.00025059	0.00716498	0.00923436	0.00187247
0.00206315	0.00664257	0.00113384	0.00495962	0.00017589	0.00642377
0.00739262	0.00804452	0.00146687	0.00402500	0.00574326	0.00499472
0.00606628	0.00883268	0.00283728	0.00931150	0.00887749	0.00252217
0.00737986	0.00552578	0.00724485	0.00716939	0.00176197	0.00612613
0.00732330	0.00659671	0.00594313	0.00947785	0.00142123	0.00569203
0.00597671	0.00554020	0.00411386	0.00438880	0.00123163	0.00723783
0.00833896	0.00206826	0.00509489	0.00788606	0.00217651	0.00838829
0.00722053	0.00266071	0.00066365	0.00974484	0.00427458	0.00301545
0.00303738	0.00082095	0.00582501	0.00298512	0.00048685	0.00684396
0.00428624	0.00762105	0.00700213	0.00266416	0.00995519	0.00403975
0.00417927	0.00675134	0.00733517	0.00016761	0.00318205	0.00793689
0.00036028	0.00491348	0.00826700	0.00579864	0.00486405	0.00759830
0.00810267	0.00937937	0.00028650	0.00079270	0.00438376	0.00045189
0.00130694	0.00095436	0.00337777	0.00796890	0.00257121	0.00621543
0.00117022	0.00630523	0.00177421	0.00758815	0.00316315	0.00858754
0.00789227	0.00466465	0.00996089	0.00495036	0.00391035	0.00742627
0.00230439	0.00363287	0.00923899	0.00645041	0.00359395	0.00543682
0.00275059	0.00707436	0.00070408	0.00005435	0.00645419	0.00704720
0.00778776	0.00776241	0.00549487	0.00703753	0.00162245	0.00763210
0.00756218	0.00619580	0.00231648	0.00910883	0.00157766	0.00924462
0.00203746	0.00064567	0.00527451	0.00312970	0.00760059	0.00457369
0.00246404	0.00599594	0.00826650	0.00121036	0.00626238	0.00081953
0.00967532	0.00891874	0.00000670	0.00697775	0.00965531	0.00200568
0.00799344	0.00962958	0.00186569	0.00500640	0.00729755	0.00428083
0.00374069	0.00884576	0.00776137	0.00643278	0.00106129	0.00197318
0.00971184	0.00617018	0.00513203	0.00975849	0.00736044	0.00859094
0.00916881	0.00292456	0.00388539	0.00426908	0.00842451	0.00248087
0.00350998	0.00172046	0.00030497	0.00267471	0.00289948	0.00171905
0.00205484	0.00445522	0.00548374	0.00780135	0.00445280	0.00017646
0.00166937	0.00256297	0.00388558	0.00219039	0.00563834	0.00231827
0.00169565	0.00151348	0.00389909	0.00604584	0.00056387	0.00808696
0.00417784	0.00858754	0.00609045	0.00629125	0.00273345	0.00446203
0.00469465	0.00451851	0.00152900	0.00771223	0.00830283	0.00378478
0.00528925	0.00363433	0.00986797	0.00327229	0.00359099	0.00206381
0.00816756	0.00221647	0.00282942	0.00098348	0.00393165	0.00537874
0.00889470	0.00578280	0.00485230	0.00555670	0.00357306	0.00630612
0.00920690	0.00476026	0.00618541	0.00702287	0.00605285	0.00333901
0.00570067	0.00355874	0.00340155	0.00078446	0.00426294	0.00870085
0.00724605	0.00052416	0.00981227	0.00869130	0.00311940	0.00050062
0.00857418	0.00029133	0.00538352	0.00370330	0.00696354	0.00381286
